@relation Test2-BOOKKEEPER

@attribute Version numeric
@attribute NR numeric
@attribute Size numeric
@attribute 'AVG LOC Added' numeric
@attribute Churn numeric
@attribute 'LOC Added' numeric
@attribute Nauth numeric
@attribute 'Weighted Age' numeric
@attribute 'AVG CHURN' numeric
@attribute 'MAX LOC Added' numeric
@attribute 'LOC TOUCHED' numeric
@attribute Age numeric
@attribute 'Max Churn' numeric
@attribute Buggyness {false,true}

@data
3,0,74,0,0,0,0,27,0,0,0,0,0,false
3,4,273,71,273,285,1,0,68,274,297,0,274,false
3,1,51,51,51,51,1,0,51,51,51,0,51,false
3,2,62,31,62,63,2,0,31,62,64,0,62,false
3,1,74,20,14,20,1,21,14,20,26,0,14,false
3,4,263,4,2,16,3,26,0,6,30,0,1,false
3,2,64,32,64,65,2,0,32,64,66,0,64,false
3,2,70,35,70,71,1,0,35,70,72,0,70,false
3,1,340,77,-106,77,1,24,-106,77,260,0,-106,true
3,0,165,0,0,0,0,29,0,0,0,0,0,false
3,2,75,22,36,44,1,13,18,38,52,0,35,false
3,0,83,0,0,0,0,27,0,0,0,0,0,false
3,0,48,0,0,0,0,27,0,0,0,0,0,false
3,0,42,0,0,0,0,27,0,0,0,0,0,false
3,2,142,2,1,5,1,27,0,3,9,0,2,false
3,2,109,18,19,36,1,22,9,30,53,0,15,false
3,1,50,4,4,4,1,28,4,4,4,0,4,false
3,1,214,214,214,214,1,0,214,214,214,0,214,false
3,2,208,105,208,211,2,0,104,208,214,0,208,false
3,2,94,6,6,13,1,24,3,11,20,0,8,false
3,2,166,83,166,166,1,0,83,149,166,0,149,false
3,7,727,13,33,89,3,26,5,43,145,0,30,false
3,1,90,5,5,5,1,26,5,5,5,0,5,false
3,2,295,7,-24,14,2,30,-12,9,52,0,0,false
3,2,329,11,14,22,2,26,7,17,30,0,14,false
3,9,928,23,140,207,2,25,16,93,274,0,72,false
3,1,27,27,27,27,1,0,27,27,27,0,27,false
3,0,148,0,0,0,0,27,0,0,0,0,0,false
3,5,125,12,47,64,2,16,9,20,81,0,16,false
3,1,47,1,0,1,1,27,0,1,2,0,0,false
3,0,139,0,0,0,0,28,0,0,0,0,0,false
3,3,126,3,-1,9,2,27,0,4,19,0,0,false
3,2,258,6,0,13,2,26,0,12,26,0,0,false
3,2,62,31,62,63,1,0,31,32,64,0,32,false
3,2,155,5,-5,10,2,26,-2,7,25,0,1,false
3,1,89,89,89,89,1,0,89,89,89,0,89,false
3,5,147,33,147,168,2,0,29,112,189,0,112,false
3,0,215,0,0,0,0,31,0,0,0,0,0,false
3,2,353,177,353,354,1,0,176,353,355,0,353,true
3,0,57,0,0,0,0,28,0,0,0,0,0,false
3,0,47,0,0,0,0,27,0,0,0,0,0,false
3,0,63,0,0,0,0,31,0,0,0,0,0,false
3,2,284,142,284,284,1,0,142,261,284,0,261,false
3,1,35,35,35,35,1,0,35,35,35,0,35,false
3,1,94,94,94,94,1,0,94,94,94,0,94,false
3,0,27,0,0,0,0,31,0,0,0,0,0,false
3,0,50,0,0,0,0,27,0,0,0,0,0,false
3,12,978,28,73,338,3,23,6,164,603,0,91,false
3,4,358,91,358,364,1,0,89,308,370,0,308,false
3,3,65,23,65,69,2,0,21,59,73,0,59,false
3,1,132,1,0,1,1,27,0,1,2,0,0,false
3,3,68,8,25,26,2,17,8,18,27,0,18,false
3,1,100,59,59,59,1,12,59,59,59,0,59,false
3,0,36,0,0,0,0,31,0,0,0,0,0,false
3,2,100,52,100,104,1,0,50,100,108,0,100,false
3,5,147,6,-16,32,2,26,-3,20,80,0,6,false
3,0,49,0,0,0,0,29,0,0,0,0,0,false
3,1,82,0,-2,0,1,27,-2,0,2,0,-2,false
3,0,56,0,0,0,0,28,0,0,0,0,0,false
3,4,422,129,422,517,1,0,105,298,612,0,298,false
3,0,43,0,0,0,0,27,0,0,0,0,0,false
3,0,39,0,0,0,0,27,0,0,0,0,0,false
3,2,361,51,102,103,1,23,51,63,104,0,62,false
3,2,163,11,-53,22,2,29,-26,19,97,0,0,false
3,1,105,105,105,105,1,0,105,105,105,0,105,false
3,1,92,92,92,92,1,0,92,92,92,0,92,false
3,3,139,6,9,18,3,24,3,14,27,0,7,false
3,1,99,99,99,99,1,0,99,99,99,0,99,false
3,14,16883,903,10360,12633,2,17,740,4082,14906,0,2691,false
3,2,152,76,152,152,1,0,76,129,152,0,129,false
3,14,551,21,212,288,2,17,15,148,364,0,129,false
3,1,77,77,77,77,1,0,77,77,77,0,77,false
3,3,280,15,39,46,2,27,13,39,53,0,39,false
3,4,250,59,152,236,2,8,38,145,320,0,109,false
3,6,549,55,149,332,2,18,25,223,515,0,117,false
3,5,1038,19,-129,98,2,26,-25,52,325,0,24,false
3,1,74,1,0,1,1,31,0,1,2,0,0,true
3,6,273,49,273,293,2,0,45,267,313,0,267,false
3,2,100,1,-1,2,2,31,0,1,5,0,0,false
3,2,247,2,1,4,2,31,0,2,7,0,1,false
3,2,331,11,-24,23,1,30,-12,18,70,0,0,false
3,0,54,0,0,0,0,27,0,0,0,0,0,false
3,1,140,140,140,140,1,0,140,140,140,0,140,false
3,1,243,2,0,2,1,28,0,2,4,0,0,false
3,2,383,192,383,384,1,0,191,378,385,0,378,false
3,4,41,11,41,46,2,0,10,26,51,0,26,false
3,2,273,147,273,295,2,0,136,276,317,0,276,false
3,1,108,108,108,108,1,0,108,108,108,0,108,true
3,0,98,0,0,0,0,27,0,0,0,0,0,false
3,1,202,11,11,11,1,30,11,11,11,0,11,false
3,2,107,16,26,33,2,20,13,29,40,0,24,false
3,6,325,69,325,415,2,0,54,269,505,0,269,false
3,4,243,45,149,182,2,10,37,90,215,0,88,false
3,3,380,21,62,63,2,24,20,35,64,0,34,false
3,2,84,43,84,86,2,0,42,84,88,0,84,false
3,2,388,9,9,18,2,30,4,11,27,0,6,false
3,6,378,31,168,186,3,17,28,83,204,0,79,false
3,0,66,0,0,0,0,27,0,0,0,0,0,false
3,0,183,0,0,0,0,27,0,0,0,0,0,false
3,2,106,15,27,31,1,20,13,28,35,0,27,false
3,8,357,58,357,466,1,0,45,289,575,0,289,false
3,2,89,14,26,28,1,19,13,26,30,0,25,false
3,1,26,26,26,26,1,0,26,26,26,0,26,false
3,0,55,0,0,0,0,28,0,0,0,0,0,false
3,4,462,116,462,465,2,0,115,371,468,0,371,false
3,0,31,0,0,0,0,31,0,0,0,0,0,false
3,9,421,30,-261,273,2,21,-29,73,807,0,46,false
3,2,55,3,3,6,1,25,1,4,9,0,2,false
3,1,50,50,50,50,1,0,50,50,50,0,50,false
3,12,762,68,762,820,3,0,64,359,878,0,359,false
3,1,59,4,1,4,1,26,1,4,7,0,1,false
3,2,624,312,624,624,1,0,312,621,624,0,621,false
3,1,54,54,54,54,1,0,54,54,54,0,54,false
3,0,47,0,0,0,0,31,0,0,0,0,0,false
3,9,467,30,155,273,3,16,17,154,391,0,102,false
3,4,230,70,230,280,2,0,57,233,330,0,233,false
3,9,125,12,-238,105,2,22,-26,29,448,0,29,false
3,5,466,25,-41,128,3,23,-8,102,297,0,4,true
3,0,49,0,0,0,0,27,0,0,0,0,0,false
3,0,60,0,0,0,0,31,0,0,0,0,0,false
3,1,83,7,6,7,1,29,6,7,8,0,6,false
3,0,29,0,0,0,0,27,0,0,0,0,0,false
3,0,180,0,0,0,0,27,0,0,0,0,0,false
3,6,178,8,11,47,3,25,2,22,83,0,6,false
3,1,72,72,72,72,1,0,72,72,72,0,72,false
3,5,306,62,306,310,2,0,61,291,314,0,291,false
3,0,63,0,0,0,0,28,0,0,0,0,0,false
3,7,301,29,18,203,3,17,2,129,388,0,123,false
3,3,268,90,268,270,2,0,89,240,272,0,240,false
3,0,53,0,0,0,0,27,0,0,0,0,0,false
3,3,43,15,43,47,1,0,14,45,51,0,45,false
3,4,269,6,-3,25,2,29,0,15,53,0,3,false
3,1,259,3,0,3,1,28,0,3,6,0,0,false
3,3,268,8,19,25,3,29,6,17,31,0,17,false
3,1,59,59,59,59,1,0,59,59,59,0,59,false
3,7,846,42,102,298,2,20,14,128,494,0,73,false
3,6,178,4,12,26,2,24,2,9,40,0,4,false
3,0,28,0,0,0,0,27,0,0,0,0,0,false
3,13,778,25,-22,319,3,21,-1,101,660,0,83,false
3,1,117,38,38,38,1,20,38,38,38,0,38,false
3,5,244,15,35,78,3,20,7,53,121,0,35,false
3,2,65,2,1,4,2,26,0,3,7,0,1,false
3,7,188,5,1,39,2,27,0,13,77,0,10,false
3,0,137,0,0,0,0,27,0,0,0,0,0,false
3,0,84,0,0,0,0,28,0,0,0,0,0,false
3,1,357,15,-11,15,1,29,-11,15,41,0,-11,false
3,14,885,34,311,476,3,16,22,125,641,0,118,false
3,1,54,17,17,17,1,19,17,17,17,0,17,false
3,6,365,70,365,423,2,0,61,237,481,0,237,false
3,5,551,22,69,110,3,26,13,62,151,0,43,false
3,1,94,2,2,2,1,27,2,2,2,0,2,false
3,0,48,0,0,0,0,31,0,0,0,0,0,false
3,0,51,0,0,0,0,27,0,0,0,0,0,false
3,4,308,17,40,69,3,22,10,45,98,0,32,false
3,0,66,0,0,0,0,31,0,0,0,0,0,false
3,3,260,33,64,101,2,21,21,88,138,0,61,false
3,2,42,21,42,42,2,0,21,25,42,0,25,false
3,2,172,12,18,24,2,25,9,23,30,0,18,true
3,0,120,0,0,0,0,27,0,0,0,0,0,false
3,1,58,1,0,1,1,31,0,1,2,0,0,false
3,2,80,41,80,82,2,0,40,80,84,0,80,false
3,0,35,0,0,0,0,27,0,0,0,0,0,false
3,1,191,5,1,5,1,27,1,5,9,0,1,false
3,0,71,0,0,0,0,27,0,0,0,0,0,false
3,0,86,0,0,0,0,28,0,0,0,0,0,false
3,0,665,0,0,0,0,31,0,0,0,0,0,false
3,0,45,0,0,0,0,31,0,0,0,0,0,false
3,13,565,48,565,627,3,0,44,394,689,0,394,false
3,4,503,144,503,577,1,0,125,234,651,0,234,true
3,3,359,121,359,365,2,0,119,220,371,0,220,false
3,6,309,58,309,352,2,0,51,277,395,0,277,false
3,1,154,5,4,5,1,28,4,5,6,0,4,false
3,1,54,2,0,2,1,26,0,2,4,0,0,false
3,3,187,62,187,187,2,0,62,166,187,0,166,false
3,1,79,79,79,79,1,0,79,79,79,0,79,false
3,0,67,0,0,0,0,28,0,0,0,0,0,false
3,9,952,34,218,304,3,21,24,179,390,0,172,false
3,1,113,1,0,1,1,27,0,1,2,0,0,false
3,3,153,4,-1,13,2,26,0,6,27,0,3,false
3,1,89,3,1,3,1,30,1,3,5,0,1,false
3,6,577,19,67,118,3,26,11,67,169,0,59,false
3,2,90,19,25,38,1,19,12,25,51,0,14,false
3,1,111,111,111,111,1,0,111,111,111,0,111,false
3,1,458,14,7,14,1,31,7,14,21,0,7,false
3,0,72,0,0,0,0,28,0,0,0,0,0,false
3,4,928,65,244,261,3,23,61,169,278,0,168,false
3,5,277,154,277,774,1,0,55,538,1271,0,538,false
3,0,104,0,0,0,0,27,0,0,0,0,0,false
3,0,58,0,0,0,0,27,0,0,0,0,0,false
3,3,314,40,98,122,2,18,32,111,146,0,99,false
3,0,51,0,0,0,0,31,0,0,0,0,0,false
3,1,45,45,45,45,1,0,45,45,45,0,45,false
3,1,437,12,12,12,1,31,12,12,12,0,12,false
3,1,116,3,0,3,1,27,0,3,6,0,0,false
3,3,109,36,109,109,1,0,36,64,109,0,64,false
3,10,798,31,186,313,2,20,19,94,440,0,74,false
3,1,204,4,3,4,1,27,3,4,5,0,3,true
3,2,88,16,11,32,2,22,5,29,53,0,22,false
3,2,183,91,183,183,1,0,91,139,183,0,139,false
3,0,46,0,0,0,0,27,0,0,0,0,0,false
3,5,90,7,16,36,1,19,3,19,56,0,14,false
3,1,104,8,0,8,1,26,0,8,16,0,0,false
3,1,156,156,156,156,1,0,156,156,156,0,156,false
3,6,254,17,92,105,2,17,15,42,118,0,42,false
3,7,1033,21,-8,149,2,28,-1,83,306,0,26,false
3,0,76,0,0,0,0,27,0,0,0,0,0,false
3,1,25,25,25,25,1,0,25,25,25,0,25,false
3,2,140,21,42,42,2,20,21,33,42,0,33,false
3,6,231,43,231,258,3,0,38,207,285,0,207,true
3,1,109,19,18,19,1,26,18,19,20,0,18,false
3,3,179,11,31,35,2,23,10,20,39,0,18,false
3,0,143,0,0,0,0,28,0,0,0,0,0,false
3,3,260,4,4,13,3,27,1,9,22,0,5,false
3,3,136,47,136,142,2,0,45,139,148,0,139,false
3,2,56,28,56,56,1,0,28,55,56,0,55,false
3,3,74,27,74,81,2,0,24,63,88,0,63,false
3,3,319,106,319,319,1,0,106,298,319,0,298,false
3,3,198,82,198,248,2,0,66,194,298,0,194,false
3,8,223,24,55,190,2,14,7,68,325,0,50,false
3,2,171,6,9,12,1,26,4,9,15,0,9,false
3,0,40,0,0,0,0,31,0,0,0,0,0,false
3,0,77,0,0,0,0,27,0,0,0,0,0,false
3,1,88,33,33,33,1,20,33,33,33,0,33,false
3,8,1198,156,1198,1249,3,0,150,679,1300,0,679,false
3,1,104,104,104,104,1,0,104,104,104,0,104,false
3,0,92,0,0,0,0,28,0,0,0,0,0,false
3,4,219,55,219,222,2,0,54,198,225,0,198,false
3,1,91,3,1,3,1,30,1,3,5,0,1,false
3,3,159,63,159,190,1,0,53,118,221,0,118,false
3,7,389,63,389,441,2,0,55,352,493,0,352,false
3,1,176,4,4,4,1,27,4,4,4,0,4,false
3,1,56,56,56,56,1,0,56,56,56,0,56,false
3,4,359,58,220,234,3,11,55,219,248,0,214,false
3,4,287,12,36,50,2,24,9,39,64,0,27,false
3,12,358,37,169,438,3,9,14,139,707,0,122,false
3,0,80,0,0,0,0,28,0,0,0,0,0,true
3,1,52,52,52,52,1,0,52,52,52,0,52,false
3,4,236,29,113,117,2,15,28,54,121,0,54,false
3,3,489,3,8,11,2,27,2,5,14,0,5,false
3,1,36,6,6,6,1,26,6,6,6,0,6,false
3,0,32,0,0,0,0,27,0,0,0,0,0,false
3,5,340,70,340,353,2,0,68,188,366,0,188,false
3,7,183,23,-159,163,2,21,-22,97,485,0,20,false
3,2,49,24,49,49,1,0,24,46,49,0,46,false
3,2,72,40,72,81,1,0,36,72,90,0,72,false
3,1,48,15,10,15,1,20,10,15,20,0,10,false
3,1,47,5,-4,5,1,29,-4,5,14,0,-4,false
3,4,258,6,17,24,2,27,4,13,31,0,12,false
3,0,111,0,0,0,0,27,0,0,0,0,0,false
3,3,283,97,283,292,2,0,94,257,301,0,257,false
3,2,114,57,114,114,1,0,57,81,114,0,81,false
3,1,55,55,55,55,1,0,55,55,55,0,55,false
3,1,38,2,-7,2,1,26,-7,2,11,0,-7,false
3,4,300,10,35,43,2,26,8,30,51,0,30,true
3,1,99,5,5,5,1,26,5,5,5,0,5,false
3,11,1262,63,356,695,3,17,32,330,1034,0,199,false
3,12,584,26,285,316,3,14,24,140,347,0,121,true
3,1,56,10,-2,10,1,24,-2,10,22,0,-2,false
3,0,101,0,0,0,0,27,0,0,0,0,0,false
3,7,841,127,841,893,1,0,120,559,945,0,559,false
3,2,101,9,7,19,2,23,3,18,31,0,9,false
3,6,694,25,145,153,3,23,24,50,161,0,50,true
3,0,37,0,0,0,0,31,0,0,0,0,0,false
3,3,79,4,-2,13,2,24,0,6,28,0,1,false
3,4,325,24,64,96,2,20,16,77,128,0,57,false
3,2,558,16,29,33,2,26,14,31,37,0,31,false
3,4,103,13,40,53,2,15,10,27,66,0,26,false
3,1,337,337,337,337,1,0,337,337,337,0,337,false
3,1,185,1,0,1,1,27,0,1,2,0,0,false
3,2,226,27,43,55,2,24,21,51,67,0,43,false
3,2,230,116,230,232,2,0,115,230,234,0,230,false
3,3,189,18,18,56,2,22,6,42,94,0,38,false
3,1,87,4,-1,4,1,30,-1,4,9,0,-1,false
3,5,153,9,-22,49,3,22,-4,25,120,0,4,true
3,1,44,44,44,44,1,0,44,44,44,0,44,false
3,2,45,23,45,46,1,0,22,45,47,0,45,false
3,1,191,7,7,7,1,27,7,7,7,0,7,false
3,1,67,2,0,2,1,27,0,2,4,0,0,false
3,5,182,12,13,60,3,21,2,42,107,0,34,false
3,4,326,11,44,44,1,24,11,11,44,0,11,true
3,3,148,10,14,32,2,22,4,21,50,0,17,false
3,2,321,163,321,326,2,0,160,321,331,0,321,false
3,1,172,172,172,172,1,0,172,172,172,0,172,false
3,10,648,12,66,121,3,25,7,73,176,0,66,true
3,4,134,40,134,161,1,0,33,82,188,0,82,false
3,2,297,163,297,326,2,0,148,197,355,0,197,false
3,2,108,54,108,108,1,0,54,101,108,0,101,false
3,3,137,5,13,17,2,25,4,9,21,0,7,false
3,4,314,18,38,74,1,23,9,36,110,0,36,false
3,1,248,13,12,13,1,30,12,13,14,0,12,false
3,0,64,0,0,0,0,27,0,0,0,0,0,false
3,3,585,5,3,17,2,31,1,11,31,0,3,false
3,0,44,0,0,0,0,31,0,0,0,0,0,false
3,0,41,0,0,0,0,27,0,0,0,0,0,false
3,3,408,12,28,37,2,26,9,28,46,0,28,false
3,2,71,9,0,18,2,22,0,11,36,0,3,false
3,1,62,2,0,2,1,28,0,2,4,0,0,false
3,0,147,0,0,0,0,27,0,0,0,0,0,false
3,3,109,7,17,22,3,23,5,20,27,0,17,false
3,2,153,78,153,157,2,0,76,153,161,0,153,false
3,2,123,9,15,18,1,24,7,15,21,0,15,false
3,0,36,0,0,0,0,28,0,0,0,0,0,false
3,2,153,1,0,2,2,28,0,1,4,0,0,true
3,2,168,85,168,171,2,0,84,166,174,0,166,false
3,2,130,65,130,131,1,0,65,130,132,0,130,true
3,3,355,21,34,64,3,26,11,37,94,0,30,false
3,10,624,14,117,141,3,23,12,49,165,0,46,false
3,1,100,2,0,2,1,28,0,2,4,0,0,false
3,1,33,33,33,33,1,0,33,33,33,0,33,false
3,2,355,11,0,22,1,28,0,20,44,0,0,false
3,2,192,67,45,135,2,15,22,96,225,0,90,false
3,1,106,2,1,2,1,27,1,2,3,0,1,false
3,0,43,0,0,0,0,31,0,0,0,0,0,false
3,1,162,162,162,162,1,0,162,162,162,0,162,false
3,6,582,5,6,30,3,30,1,10,54,0,7,false
3,0,77,0,0,0,0,31,0,0,0,0,0,false
3,0,27,0,0,0,0,27,0,0,0,0,0,false
3,0,163,0,0,0,0,28,0,0,0,0,0,false
3,0,72,0,0,0,0,27,0,0,0,0,0,false
3,9,525,14,89,127,3,22,10,40,165,0,28,false
3,2,275,31,48,62,1,23,24,41,76,0,34,false
3,2,129,32,60,64,2,17,30,60,68,0,58,false
3,1,866,866,866,866,1,0,866,866,866,0,866,false
3,0,57,0,0,0,0,27,0,0,0,0,0,false
3,1,52,1,0,1,1,31,0,1,2,0,0,false
3,1,32,32,32,32,1,0,32,32,32,0,32,false
3,3,377,134,377,402,1,0,125,363,427,0,363,false
3,2,96,50,96,100,1,0,48,96,104,0,96,false
3,2,177,3,5,7,1,27,2,5,9,0,4,false
3,4,137,4,-13,16,2,26,-3,9,45,0,3,false
3,0,174,0,0,0,0,27,0,0,0,0,0,false
3,1,158,2,0,2,1,31,0,2,4,0,0,false
3,2,85,13,1,26,2,22,0,17,51,0,2,false
3,2,64,1,0,2,1,30,0,1,4,0,0,false
3,9,801,92,801,832,3,0,89,341,863,0,334,false
3,1,41,1,0,1,1,27,0,1,2,0,0,false
3,4,430,109,430,436,2,0,107,431,442,0,431,false
3,0,38,0,0,0,0,27,0,0,0,0,0,false
3,2,64,32,64,64,1,0,32,63,64,0,63,false
3,0,32,0,0,0,0,31,0,0,0,0,0,false
3,12,558,56,558,674,3,0,47,431,790,0,431,false
3,2,206,1,0,2,2,27,0,1,4,0,0,false
3,1,138,4,2,4,1,27,2,4,6,0,2,false
3,6,200,21,115,129,2,12,19,81,143,0,77,false
3,4,399,111,399,445,2,0,99,320,491,0,320,false
3,0,58,0,0,0,0,31,0,0,0,0,0,false
3,0,63,0,0,0,0,27,0,0,0,0,0,false
3,5,92,12,56,64,1,11,11,28,72,0,27,false
3,1,74,74,74,74,1,0,74,74,74,0,74,false
3,2,79,40,79,80,1,0,39,75,81,0,75,false
3,4,93,24,93,98,2,0,23,72,103,0,72,false
3,2,96,48,96,97,2,0,48,96,98,0,96,false
3,5,617,131,617,655,3,0,123,506,693,0,506,false
3,2,601,376,601,752,2,0,300,691,903,0,691,false
3,4,740,17,14,71,2,26,3,28,128,0,15,false
3,4,648,165,648,662,2,0,162,649,676,0,649,false
3,1,101,11,9,11,1,28,9,11,13,0,9,false
